id,text,author,created_at,count_likes,report_as_spam,comment,comment_text,post
17955312538435686,@norahpapa thank you! 💙,unilever,1620830312,0,False,17898082552923058,So powerful!!,COxldfLKkxi
18143732638166363,@unilever @sophiathakur we sure do need more SOLUTIONS than POLLUTION 💕💕💕,graduatefoods,1620829506,2,False,18152126977088480,@unilever @sophiathakur ❤️❤️❤️ Beautifully rendered in sophisticated simplicity💕💕💕,COxldfLKkxi
17910595276800415,@fatihkaragul0 You are a private state trying to establish its own order with the promise of employment to countries. The excess of your ads shows the lack of your actions.,fatihkaragul0,1620830155,0,False,17898166711914055,"If people are offered good conditions, life becomes sustainable. There are many people in Africa seeking help with health, food and basic needs. It is not enough just to think of Europe, America, Asia and Australia. The world needs fair companies that target people, not countries. Tell me how fair you are, @unilever . What if the people of the world learn about the games that revolve in your corporate structure? Then , what will be your plan to create new lie policy ?",COxldfLKkxi
17870133152506340,@sennabayasgalan 💙,unilever,1620847544,0,False,17851990181532376,🙌🙌🙌,COxldfLKkxi
17900704117851481,@karolasferr Hello. Our long-term investment in non-animal safety science has enabled several of our brands to be certified ‘Cruelty-Free’. We’re committed to ending animal testing and PETA lists Unilever as a company working for regulatory change in this area. You can find out more through the link in our bio.,unilever,1619558633,1,False,17970132472382260,Stop testing on ANIMALS,CODms8PKVAi
18215385007064626,@susannedainty 💙💙💙,unilever,1619742333,0,False,17896291435912998,"Love this ❤️🔥 more company’s need to do this more, I’ve got a caravan in wales next to the sea & most days we clear up so much plastics, so sad that people don’t realise how much sea life are killed every day by this, keep up the good work ❤️ Thank you 🙏 x",CODms8PKVAi
17883858740143532,@cupid_stunts1970 💙🙌,unilever,1619886559,0,False,17924002789593434,Great call ❤️,CODms8PKVAi
17904877909887030,"@verasijm Hi there. Plastic has a lower carbon footprint than many alternative materials. So, it has its place. But we believe that's inside the circular economy – where it is reused, recycled or composted, and never finds its way into the environment. You can find out more about what we're doing through the link in our bio!",unilever,1620336947,0,False,18130621261171017,Let’s make a better world without plastic! That’s the best lesson 🌸,CODms8PKVAi
18175610551117831,@unilever what if you have questions that cannot be answered by the link in the bio?,hilderoodzant,1620412627,0,False,18130621261171017,Let’s make a better world without plastic! That’s the best lesson 🌸,CODms8PKVAi
18160895110182262,@mpoptates 🙌👏👏,popatbeena,1622223523,1,False,18234793429021353,@randomplacards @popatbeena,CPYaSM6HXk1
17901545986971793,"@luizmiguel_lulu Thank you for raising this Luiz. Our long-term investment in non-animal safety science has enabled several of our brands to be certified ‘Cruelty-Free’. We’re committed to ending animal testing and PETA lists Unilever as a company working for regulatory change in this area. We’ve also been working with the authorities in China to accelerate the acceptance of alternatives to animal testing since 2011. No testing has been required for Unilever’s cosmetics manufactured in China since 2014. Thanks to the recent change in regulation, from 1 May there will be no mandatory testing by government labs on most imported cosmetics, such as shampoo and soap. You can find out more through the link in our bio.",unilever,1622222425,2,False,17889716597180634,"Do you do animals tests? Or best, do you sell in China?",CPYaSM6HXk1
17874007997435284,"@belenpriore Hi there. Plastic has a lower carbon footprint than many alternative materials. So, it has its place. But we believe that's inside the circular economy – where it is reused, recycled or composted, and never finds its way into the environment. You can find out more through the link in our bio. Thank you!",unilever,1622222562,3,False,18225747283037476,Please stop using plastic for the unilever prducts 🙏,CPYaSM6HXk1
17955684109454016,"@unilever the even lower carbon option is to buy local, fresh produce without any plastic. How can a product that is travelling across global supply lines, only made possible by the use of plastics, ever fit a model that mitigates climate change?",gavfernie_jones,1623289385,1,False,18225747283037476,Please stop using plastic for the unilever prducts 🙏,CPYaSM6HXk1
18110157190241742,"@bowsandbrewonline killing baby cows, and pigs that can’t turn around in the cage!! Chicken with their feather picking from stress?  No thanks!  Give me a break!",crazy_peg,1622232848,0,False,17894103587024302,"Further...what exactly qualifies as “human causes?” @unilever It seems that there is some anti-meat bias in this post. Meat consumption, actual meat consumption, should not be vilified for the unilateral cause of pollution, that is an erroneous notion.",CPYaSM6HXk1
17923406071626849,"@crazy_peg wait a second. I did not say anything about killing baby cows. I did not say anything positive about factory farming. What I said was the data presented was not accurate nor is eating meat such a cause of the methane in the atmosphere. I’m no fan of factory farming, but I enjoy a ribeye. And bacon. And chicken. And fish.",bowsandbrewonline,1622258563,1,False,17894103587024302,"Further...what exactly qualifies as “human causes?” @unilever It seems that there is some anti-meat bias in this post. Meat consumption, actual meat consumption, should not be vilified for the unilateral cause of pollution, that is an erroneous notion.",CPYaSM6HXk1
18176542483191696,@d_ramaprasad 💙,unilever,1624039412,0,False,17930279167599051,👏👏👏looking forward to this going global soon 👍🏼,CQQx6-cI8lV
17910330586886682,@dishikanegandhi thank you 💙,unilever,1624039422,0,False,17942254900507394,Amazing 👏,CQQx6-cI8lV
17885873465334798,@unilever just gave my interview a few days ago ! Can’t wait to part of the Unilever team soon ❤️ fingers crossed and keep up the excellent work !!,dishikanegandhi,1624040392,0,False,17942254900507394,Amazing 👏,CQQx6-cI8lV
17904519553953664,@dishikanegandhi Best of luck! 🙌,unilever,1624043059,1,False,17942254900507394,Amazing 👏,CQQx6-cI8lV
17915924410814274,@graduatefoods YES! 💙,unilever,1624039479,1,False,18136307017169951,@unilever Lovely 😍😍😍 USE - REFILL - REUSED 💯,CQQx6-cI8lV
17881758560289552,@k.g_fdo 💙🙏,unilever,1624202502,0,False,18233548528000300,Great work!👏❤️,CQQx6-cI8lV
17847901268603211,@hotties4change @1000 x would just be the beginning.,gavfernie_jones,1625336669,1,False,17853455000601346,@unilever you guys need to do 1000x more to address the plastic pollution problem that YOU among several other companies have caused !!!!!! DO WAY MORE.,CQyLQ03IfwC
17901453265909632,@casinhadajuribeiro 💙,unilever,1623328115,1,False,17900228729020321,😍😍😍👏👏👏,CP72hW9Ik6m
18077692933282600,@unilever 😍😍😍👏👏👏👏,casinhadajuribeiro,1623328231,0,False,17900228729020321,😍😍😍👏👏👏,CP72hW9Ik6m
17932060006562216,@huzaima.aziz 🙌💙,unilever,1623328144,0,False,17914548133808777,👏,CP72hW9Ik6m
17864757128498273,@madelon.fernandes.5 💙💙,unilever,1623362757,0,False,17919130843701910,😍😍😍😍👏👏👏,CP72hW9Ik6m
18174941905190469,@king.harmson Hey there. You can check out our openings on our career page www.unilever.com/careers where you can filter your search by location and skill. Good luck!,unilever,1622663875,0,False,17898134398968409,I want work in Unilever as Adviser 🙌,CPdqifKqMlq
17842403186602009,@blacksmithfmjh @unitednations  stocks  @wsj  irs @b.netanyahu  @sara.netanyahu  exchanges  @victorinoxnorthamerica  so ? @sara.netanyahu not sure me fan to current father's and nuns at potential.. pop Francis four six fingers breakment is mine  to put broom @visauk when god hits ballroom cathedrals too.. but it's not to two legs mother fucking concern.. @stateofisrael  fun fun aportcasual ellah.. sometimes ghba  why not to.. perhaps not too at ghba ?,blacksmithfmjh,1620775900,0,False,17905723966811592,"not only  @unilever  brand heritage it means too much to ghba.. and perhaps it going to hurt.. ""that is not yours"" : "" less then stage is your killer.. accountability : effectology.. judge of Israel is soooooo nice.. and you probably going to love competition, and why you were not neglected all along is exactly why.. god knows ! ceo's  god assistant of CEO is no joke.. @b.netanyahu  @sara.netanyahu - impersonfied tweekments  is part to your non neglecting and aid.. or lust to whip your body for marginal intervention impersonfied tweekments.. it's stressfull so.. but, your tools to fun @blacksmithfmjh",COcvHjNquDz
17961696307421217,@neligat Hey there! Our long-term investment in non-animal safety science has enabled several of our brands to be certified ‘Cruelty-Free’. We’re committed to ending animal testing and PETA lists Unilever as a company working for regulatory change in this area. You can find out more through the link in our bio.,unilever,1621629488,0,False,17924054257611860,Unilever tests on animals... 👎🏼😔,COcvHjNquDz
17954224036482788,"@__carol__xs Hi Carol, thank you for raising this. We’ve been working with the authorities in China to accelerate the acceptance of alternatives to animal testing since 2011. No testing has been required for Unilever’s cosmetics manufactured in China since 2014, and thanks to the recent change in regulation, there will be no mandatory testing by government labs on most imported cosmetics, such as shampoo and soap. Find out more through the link in our bio.",unilever,1628353632,1,False,17888641703478214,"Release the rabbits, that's not cool.I like your products but I don't feel comfortable comparing it because I have a rabbit and I wonder if my rabbit had it they would test it on it. so please stop, you use the animals just for profit because you don't want to stop selling to China  You are monsters only think of you",CSRg1NRq0ef
18183958546104239,@whenvclick 💙,unilever,1622138235,1,False,18088933576261139,#uniquelyunilever Always proud ❤️,CPXr03uKz-q
17948058400467455,@kakah_moura 💙🙏,unilever,1622171730,1,False,17907707020883249,👏🏽👏🏽👏🏽,CPXr03uKz-q
18184136521109283,@westcostoresgroup 💙🙌,unilever,1622218436,1,False,17933855956514238,Great work👏👏👏,CPXr03uKz-q
17956336096442517,"@ Please, don‘t test on animals. ❌❌❌❌❌ 🐇🐇🐇 animal testing, this pain is completely not necessary. All of there testing could be done on computers #saveralph  #stoptestingonanimals #testingonanimals",larion_landorf,1621249636,0,False,17916455845685542,❤️,CO2vTIIndcI
17883958523262793,"@ Please, don‘t test on animals. ❌❌❌❌❌ 🐇🐇🐇 animal testing, this pain is completely not necessary. All of there testing could be done on computers #saveralph  #stoptestingonanimals #testingonanimals",larion_landorf,1621249656,0,False,17916455845685542,❤️,CO2vTIIndcI
17917788226737483,@ignasius.jonan 💙,unilever,1623435280,0,False,17874403889506884,👏👏👏,CP-w00QKDqA
17925630322589085,@mouetassem.k unfortunately 19 times,rahif_shaar,1623428961,0,False,17875736135439013,@rahif_shaar,CP-w00QKDqA
17893058738148390,@rahif_shaar 😂😂😂,mouetassem.k,1623429829,0,False,17875736135439013,@rahif_shaar,CP-w00QKDqA
17860464956538126,@asel_kucukcoban Hi there. We support calls for a global ban on animal testing for cosmetics and a growing number of our brands are certified by PETA. You can find out more at the link in our bio.,unilever,1623458711,4,False,17858016410520993,Stop animal tetsing,CP-w00QKDqA
18153860029152964,@no.ndindwa 💙,unilever,1620734404,0,False,17945257810473689,❤️❤️❤️❤️❤️❤️❤️❤️,COS71t3q6IE
17891511716113460,@ife_boateng 💙,unilever,1620796368,0,False,18112007689229957,We stand with Caster❤️,COS71t3q6IE
17912580283880040,@westcostoresgroup define abuse!. It's not just about the kill! It's about what they go through before being killed. Eg: a cow is seperated from it's mother from birth. Do you know how cows are killed? Let me send you a vdo. Please watch it and tell me if it's animal abuse or not. Thanks🙏,susiltaaa,1625934401,0,False,17889263303186837,Looks Yummy but nothing can beat animal meat#Just my own opinion,CRDwkGrqRZ7
17913486988784940,"@sadashiva.prabhu Hi, thank you for your question. You can contact your local Unilever office here  https://bit.ly/2o5hP73, where our team will be able to assist you with your inquiry. Thank you.",unilever,1625828033,0,False,18051925558292799,When will this be available in Bengaluru?,CRDwkGrqRZ7
17956030474431957,"@evasijm We're committed to creating a circular economy where plastic gets reused, recycled or composted. You can find out more about what we're doing by visiting the link in our bio.",unilever,1620334010,0,False,17852310260558951,Stop plastic,CONmfFgKttQ
17919151255638875,@unilever no you don't,independentparadise,1620416793,6,False,17852310260558951,Stop plastic,CONmfFgKttQ
17899212692073920,@oneglobalocean they are now working on it to replace it with biodegradable packaging,theecotribepk,1623824673,0,False,17902057759896122,How much plastic do you create every year?,CPQMo_rKS70
18226200511036465,@inspiremore 💙,unilever,1621960475,0,False,17885212040248699,Love this mission!,CPQMo_rKS70
17880197909440750,@thiagodiasro eu tinha visto mas não acreditei! 🤭,marcinhacoalmeida,1630859111,0,False,18013051075332427,@marcinhacoalmeida @isadias4,CTZHOa2q0Fk
17950442161465635,@acemm00 Love to hear it! We hope to bring our refill stations to the US in the near future - so stay tuned! 💙🙌,unilever,1623974495,1,False,17902095538925809,This would be so awesome here in the US. I’ve recently switched to @persilproclean too and am loving it 👏🏻,CQMH77yqV66
17916317200782342,@mypatchesandme That's what we love to hear! 💙🌍🙌,unilever,1623974527,1,False,17876491790452620,"Love, love, love this!! I’ll be first in the queue 😍💚🌱🌍",CQMH77yqV66
18007419922321854,"@dellaboem Hello, thanks for that question! Plastic has a lower carbon footprint than many alternative materials. So, it has its place. But we believe that's inside the circular economy – where it is reused, recycled or composted, and never finds its way into the environment. We would love for you to take a look at the link in our bio to learn more about what we are doing.",unilever,1621988520,0,False,17872585469501722,So why do you make all this plastic?,CPLNx5uHOWY
17933895433531898,@unilever 90% of your platsic is new 'virgin' plastic. It finds it way into u born babies. Feetuses,dellaboem,1621988822,0,False,17872585469501722,So why do you make all this plastic?,CPLNx5uHOWY
17847254765581499,@d_ramaprasad 💙🙏,unilever,1621549039,0,False,17911123699732079,"I’m so glad to know that Unilever is actually bent on making a difference for the better; I wish other product manufacturers around the world, follow suit.",CPGRXoIqo-O
17893621682108246,@graduatefoods 💙🙌,unilever,1621552750,0,False,17873791784408223,@unilever ❤️❤️❤️ sustainable Brands are the future 👌,CPGRXoIqo-O
18076789846273309,Sustainable brands that take responsibility and talk to journalists like @debroervanroos are the future*,manouktewierik,1621690319,1,False,17873791784408223,@unilever ❤️❤️❤️ sustainable Brands are the future 👌,CPGRXoIqo-O
18118221019215066,@kakah_moura Thank you for your support! 💙🙏,unilever,1621552784,1,False,17846483159596633,It is these attitudes that make the difference👏🏼Congrats😍,CPGRXoIqo-O
18044749318288270,@madelon.fernandes.5 💙,unilever,1621617427,0,False,17879975957260353,Make the difference. Im so Glade to be parte.,CPGRXoIqo-O
18224704516047237,@marikedesigns 💙 🙌 🌍,unilever,1621618943,1,False,17933198320548643,"Saving the planet one step at a time, I love it!",CPGRXoIqo-O
18085392439266287,@yana_molodec_ Thank you for your support. 💙,unilever,1621619016,0,False,18173627068141636,Congratulations👏,CPGRXoIqo-O
17876915885480026,@karendiamond 💙,unilever,1621655975,1,False,17851421831583191,💚💚💚,CPGRXoIqo-O
17921602396718215,"@cohenstef @unilever would love an answer to this question, what processes are in place to actually recycle these products? And any chance you have any plans to tackle the tubes that have already leaked into our natural environments?",gavfernie_jones,1623289632,0,False,17884584212167398,Could you explain how they are meant to then get recycled ? Can you return them to the store ? Thanks !,CPGRXoIqo-O
17905325443939460,"We work with a variety of partners to increase the collection and processing of plastic packaging. One of the challenges we are trying to overcome, particularly in developing markets, is a lack of robust data.",unilever,1623292197,0,False,17884584212167398,Could you explain how they are meant to then get recycled ? Can you return them to the store ? Thanks !,CPGRXoIqo-O
17854983536575052,@peril0us_m00shaii Hi there! Our Youth Power Hacks are a fast-paced and fun approach for young people to come together and create solutions to difficult challenges around the world. It brings together people from different backgrounds and experiences to tackle a problem and work together to design new ideas. You can learn more about it through the link in our bio!,unilever,1622747706,2,False,17853278333587016,What is it all about?,CPnVaF7q7TR
17926540270627135,@aldegos_ 💙,unilever,1624094904,0,False,18114947488241686,👏,CQS_Ju7qXSi
17937013171542043,"@jadelouiseyoung Thanks, Jade! 💙🙏",unilever,1624109632,0,False,18094755445251916,"Amazing, Unilever! 👏🔥",CQS_Ju7qXSi
17885280008335724,@kuanblau YES! 🙌🙌,unilever,1624108971,0,False,17882450996276298,👏 yes! It is time to showcase diversity!!!!!!,CQS_Ju7qXSi
17965119901421627,@westcostoresgroup 🙌💙,unilever,1624112174,0,False,17872493798413216,Keeping the promise#Unstereotype 👏👏👏👏,CQS_Ju7qXSi
17854223723554806,@madelon.fernandes.5 💙💙💙,unilever,1624112317,0,False,17911186552786660,❤️❤️❤️❤️❤️,CQS_Ju7qXSi
17916363997780652,@karen_abdulhak 💙💙💙,unilever,1624134097,0,False,17902296451997331,❤️❤️❤️❤️❤️,CQS_Ju7qXSi
17920779880707140,@graduatefoods 💙💙,unilever,1624206601,1,False,18117482257237151,@unilever stunningly beautiful 💟💟💟 #Act2Unstereotype  #Unstereotype,CQS_Ju7qXSi
17901012391951496,@kakah_moura 💙,unilever,1624329631,1,False,17907328843849767,Congratulations for the initiative💙,CQS_Ju7qXSi
17929402993588029,@ingelogica 🤜🔥🤛,anthonydanielmartine,1622804106,0,False,17885591387180125,@anthonydanielmartine,CPsPmGhHM9T
17906917705971542,@alinelf168 Thank you for all that you do for us! 💙,unilever,1626016261,1,False,17862918617555061,Proud to be Unilever!!! 💙,CRLwdjJofqh
17912825755800126,@kratirastogi012 💙,unilever,1626018009,1,False,17907548353955232,Proud moment🙌🙌,CRLwdjJofqh
17901648884093673,@orchaim770 cry some more 😂,sitien007,1630803310,0,False,17922221710809708,Boycott the antisemitic UNILEVER🇮🇱💙🇮🇱💙🇮🇱💙🇮🇱💙🇮🇱,CSlovIwqkTC
18170546224176438,"@magnumannan_official Thanks for reaching out to us! For your inquiry, please reach out to us using our contact form on our website here: https://www.unilever.com/contact/contact-form/ You will be connected to your local careline, and we will be able to better assist you!",unilever,1626368606,0,False,17901290677989557,hi @unilever I am interested in the returnship program(Career Come Back) but my email to the publicized address(cbc.pk@unilever.com) bounced back. Please assist.,CRUBrGYKD0L
18243789649032409,@unilever thank you,magnumannan_official,1626378235,0,False,17901290677989557,hi @unilever I am interested in the returnship program(Career Come Back) but my email to the publicized address(cbc.pk@unilever.com) bounced back. Please assist.,CRUBrGYKD0L
17896262645301940,@baharehrc Jewish is it Israeli my dear.. Lol,charleybreaka,1627596230,0,False,17892776540267926,Your Jewish employees are quitting over your antisemitism. Does your inclusion philosophy not apply to Jewish employees @unilever ?,CRUBrGYKD0L
17898819290079742,@wendel.mg 💙,unilever,1624066749,0,False,17849612345588442,👏👏👏🙌,CQGS19oKVSk
17964640972426763,@nieuwbouwchicks 💙🌲,unilever,1624804662,0,False,17923004572686271,love it! 🙌❤️,CQGS19oKVSk
17919771307654077,@idemudia.joel.549 Hi there. Please contact your local consumer careline and they'll help you find what you're looking for. You can find contact details at the link in our bio!,unilever,1620752745,0,False,17855507189542174,Is omo now available in Ogun state were house,COsZA70qY0O
17919824068646005,@unilever Stop copypasting the same answers to critical consumers and start actually changing your ways. This is NOT what we want,evelienvanderkooi,1620768515,1,False,18228116953012413,"This is not enough, do waaaaaay more",COsZA70qY0O
17842542119602326,"@unilever 👏👏👏 well done Unilever, keep up the good work ❤️❤️❤️",debbiethiele_australia_italy,1621069540,0,False,18228116953012413,"This is not enough, do waaaaaay more",COsZA70qY0O
17853929438557036,@debbiethiele_australia_italy Thank you! 💙,unilever,1621070028,1,False,18228116953012413,"This is not enough, do waaaaaay more",COsZA70qY0O
17906403121870034,"@ellydazay Hi there, thanks for your question. Please contact your local consumer careline who will be able to help you. The contact details you need can be found here: https://bit.ly/2o5hP73",unilever,1620929981,0,False,17888568098173146,Hi dear @unilever I used breeze product for detergent (luxury perfume in gold color). So don’t you have it in term of powder? Thanks.,COsZA70qY0O
17869102127392034,@unilever thank you 😄,ellydazay,1621004415,0,False,17888568098173146,Hi dear @unilever I used breeze product for detergent (luxury perfume in gold color). So don’t you have it in term of powder? Thanks.,COsZA70qY0O
18171925624137785,@unilever thank you 😄,ellydazay,1621004428,0,False,17888568098173146,Hi dear @unilever I used breeze product for detergent (luxury perfume in gold color). So don’t you have it in term of powder? Thanks.,COsZA70qY0O
17878095374335509,"@dantinazo_navaja Hi there. Thank you for your question. We’ve been developing and using a whole range of non-animal approaches for product safety testing for over 30 years including, but not limited to, computer-based modelling and cell-based ‘in vitro’ methods. You can learn more about the work that our scientists do in this space by clicking the link in our bio.",unilever,1624248942,0,False,17906294251942505,"@unilever Hi, i wanna know what are your policies on animal testing? And why would they continue with this practice so cruel, taking into account that there are alternative methods such as in vitro, human volunteers, computer models, etc.",CQWH0VEKQaE
17898792094991319,@unilever Cool!!! I hope it is fulfilled and that they do not sell their products in countries where testing on animals is required,dantinazo_navaja,1624249062,0,False,17906294251942505,"@unilever Hi, i wanna know what are your policies on animal testing? And why would they continue with this practice so cruel, taking into account that there are alternative methods such as in vitro, human volunteers, computer models, etc.",CQWH0VEKQaE
17933528422637659,@simonthesjs Thank you for your question. Please check out our Q&A page to get more information: https://www.unilever.com/news/news-and-features/Feature-article/2020/no-animal-testing-unilever-brands-and-the-eus-chemicals-regulations.html,unilever,1631193301,3,False,18251501752057376,"So if the medicines are safe for people and the planet like you've said, what's the harm of testing them on animals? Surely that they will be safe for the animals too right?",CTmRps9qmfG
17915063125946490,@simonthesjs Nothing should be tested on anything that can't consent. Just morally wrong. If there's another way to test that doesn't cause unnecessary harm - why shouldn't we do it? 🙌🏼,jadelouiseyoung,1631207627,4,False,18251501752057376,"So if the medicines are safe for people and the planet like you've said, what's the harm of testing them on animals? Surely that they will be safe for the animals too right?",CTmRps9qmfG
17921787361767760,@ester.sousasilva Tenho minhas dúvidas kk,carlacarolina95,1631286058,0,False,17953278544474260,Será será mesmo ?,CTmRps9qmfG
18094631683301803,@carlacarolina95  tbm tenho,ester.sousasilva,1632072313,0,False,17953278544474260,Será será mesmo ?,CTmRps9qmfG
17899535798198469,@ayoitzfabio no 😢,monicawolverine,1631185530,1,False,18183245941193508,No animal testing is good,CTmRps9qmfG
18093086788277221,@monicawolverine are you psycho?,lets.nm,1631274750,1,False,18183245941193508,No animal testing is good,CTmRps9qmfG
17846395316646367,@lets.nm no,monicawolverine,1631274762,0,False,18183245941193508,No animal testing is good,CTmRps9qmfG
