id,text,author,created_at,count_likes,count_answers,report_as_spam,post
18200756470003696,"Please, don't sponsor belarusian dictator🤍❤️🤍",lee_sarko,1616013475,5,0,False,CMhBzBMAaJY
17876003864289688,"Nestlé, please stop sponsoring the Lukashenka regime!",ogo.by,1616013519,8,0,False,CMhBzBMAaJY
17905891759742854,Please stop ignoring comments!,pro.otdyh,1616014005,10,0,False,CMhBzBMAaJY
17886434645021066,"You steal water, use slavery and child labour, and now you sponsor dictatorship as well?",asymptotax,1616014415,2,0,False,CMhBzBMAaJY
18199387912033928,"As I see Nestle on Lukashenko's TV, no more Nestle for me!!",maks.zakharau,1616018307,3,0,False,CMhBzBMAaJY
17865659570396504,Не хотите слышать?  Я НЕ ПОКУПАЮ НЕСТЛЕ #янепокупаюнестле,anatolybello,1616018958,6,0,False,CMhBzBMAaJY
17868615302358349,How does it feel to sponsor the regime??? It is more important to support people using independent media. 🤍❤️🤍,supershlos,1616020348,4,0,False,CMhBzBMAaJY
18203120632011514,😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,irina_saggitarius,1616029912,1,0,False,CMhBzBMAaJY
17976498760362099,What about human to human bond ?!?! We are asking you to stop buying ads from the country that enforcing violence !!!!,irina_saggitarius,1616030002,2,0,False,CMhBzBMAaJY
17885199188049041,"You can lose your reputation in one minute, but you will never be able to restore it ... Supporting the regime of the dictator Lukashenko will not make your chocolate tastier. Make the right decision before it's too late.",panenka_luba,1616037775,9,0,False,CMhBzBMAaJY
18154015906139932,Don't finance the Lukashenka regime. Don't tarnish your reputation,vasilievaleksandr80,1616044783,3,0,False,CMhBzBMAaJY
17865071924411723,Don't sponsor dictator Lukashenka,__beardedwanderer,1616055791,2,0,False,CMhBzBMAaJY
17907098251734944,👎👎👎👎👎👎👎,hub17_65,1616072979,1,0,False,CMhBzBMAaJY
17909967208715963,👎👎👎👎👎👎👎👎👎,hub17_65,1616072982,1,0,False,CMhBzBMAaJY
17876349155187091,"Уважаемая компания Nestle, не слушайте, пожалуйста, проплаченных комментаторов.  Увы, эти люди (если люди) не являются патриотами своей страны. И мало того, что желают вреда своей стране, так еще и пытаются нанести вред вашей компании. Ни у кого из них нет права говорить от имени всех граждан Беларуси.",romanovaol7703,1616078400,0,0,False,CMhBzBMAaJY
17997458590318058,Please don’t sponsor dictator Lukashenka and state media.,konstantin_1133,1616136266,0,0,False,CMhBzBMAaJY
17955437254424014,"Hey guys, how are you? I'm a sports manager and I would like to talk to you about a partnership with tennis players during the Miami Open finals. Could you please tell me what's the best email? Thank you!!! 😃",driafonso,1617312987,0,0,False,CMhBzBMAaJY
17974410439373359,Not plastic😢,emmyacat,1618218648,0,0,False,CMhBzBMAaJY
17913901612680663,My cat loves purina foods.,soa_stahldesign,1620412612,0,0,False,CMhBzBMAaJY
17870610131449627,"The green ""political party"" in germany is going to forbid pets in germany... A big concern like nestle surelycould help against this green life-destroying party.",soa_stahldesign,1620413181,0,0,False,CMhBzBMAaJY
17903714059736412,⚪️🔴⚪️,sweeeeeeeet_lana,1615911936,0,0,False,CMSLVR1AiB0
18182821498077334,🤍❤️🤍,anastasiaopolska,1615913126,0,0,False,CMSLVR1AiB0
17861043377427612,🤍❤️🤍,aleksei_zvizhynski,1615925966,0,0,False,CMSLVR1AiB0
17891715271974935,We love your products! Help for us! ... from Belorus...,vitalishoikhet,1615929421,0,0,False,CMSLVR1AiB0
17936344369481840,Queria Saber por que a empresa coloca um site o Nestleatevc se o mesmo não funciona ja fiz vários pedido no site e não chega...,wramaral,1615930528,0,0,False,CMSLVR1AiB0
17917954528592563,"Dear Nestle, please, stop to buy advertising in the state media. You sponsor a dictatorship, people suffer here because of regime, your money are just for funding the riot police, and that means, for funding the tortures of innocent people",slastirinka,1615967237,1,0,False,CMSLVR1AiB0
18154407364124284,🤍❤️🤍,zenko.anastasiya,1615973558,0,0,False,CMSLVR1AiB0
17899786147800163,Please don't support dictator Lukashenko!,dzianistrew,1615998569,0,0,False,CMSLVR1AiB0
17936447755478099,👎👎👎👎👎👎,hub17_65,1616014200,0,0,False,CMSLVR1AiB0
18093426916243790,How about helping Belarusian people? By the money you pay for advertising- government buys more and more weapons and bombs agains peaceful people💀 Make the right choice 🙏🏻 #freebelarus,hausofvlad,1616035472,0,0,False,CMSLVR1AiB0
17891626159906350,🤍♥️🤍,nastiakemen,1616049917,0,0,False,CMSLVR1AiB0
18201775678020415,Too bad you won't comment on your decision to continue sponsoring the last dictatorship of Europe.,anya_you,1616075308,0,0,False,CMSLVR1AiB0
17862694553495654,Financial freedom,1232yang,1621844601,0,0,False,CMSLVR1AiB0
17985979951358759,❤️,farrmmgirl,1625845382,1,0,False,CMSLVR1AiB0
17920588714794116,I have 2 buy it to see if my heart like it 😁,katarinaamaro13,1631530127,1,0,False,CTwRr8lMW4g
17847659042646168,"I have never tryed these, I need to tell my mom🥰",swakke1220,1631771735,0,0,False,CTwRr8lMW4g
17945293528473840,❌🐇❌🐇❌🐇,sthephanie2202,1621133242,1,0,False,COx11GkLDUB
17903184589928794,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 boycottt,hanzosipencuri,1621140677,0,0,False,COx11GkLDUB
18183119377101446,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,amienadamon,1621163545,11,0,False,COx11GkLDUB
18224974039059464,#freepalastine🇵🇸,kjp.o,1621172541,0,0,False,COx11GkLDUB
17891682017123168,#freepalestine🇵🇸,kjp.o,1621172546,1,0,False,COx11GkLDUB
17895835640063692,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,bylinadweik,1621175193,11,0,False,COx11GkLDUB
17916594181726241,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,tea.kup,1621185012,1,0,False,COx11GkLDUB
18157865062146926,PALESTINEEEEEEEE,tea.kup,1621185018,0,0,False,COx11GkLDUB
17925167515608531,Biggest pollutant,igs_wijaya,1621189379,8,3,False,COx11GkLDUB
17899575409985544,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,amalalserhani,1621214962,1,0,False,COx11GkLDUB
17884670894159991,#GazaUnderAttack,or_co93_18_,1621219745,1,0,False,COx11GkLDUB
18176004067113699,#savegazachildren,or_co93_18_,1621219758,1,0,False,COx11GkLDUB
17956992049433203,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,xdeenaxx,1621226114,1,0,False,COx11GkLDUB
17890319969075297,Awww you care so much about children being healthy😌 UNLESS THEY ARE PALESTINIAN.🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,lana._.musleh,1621226185,8,0,False,COx11GkLDUB
17882471252328339,#FreePalestine ❤🇵🇸❤🇵🇸❤❤,fseslikaya79,1621236240,1,0,False,COx11GkLDUB
17877237731366473,#freepalestine🇵🇸,__itsruksa,1621284693,0,0,False,COx11GkLDUB
17870846216508095,#freepalestine🇵🇸,__itsruksa,1621284695,0,0,False,COx11GkLDUB
17915664298693819,Stop funding israhell 🚫 #SavePalestine 🇵🇸,hifsa_malik14,1621294220,0,0,False,COx11GkLDUB
17923950706596567,We should get some of our youth involved @keesa.k 🔥✅,hoopqueensto,1622241837,0,0,False,COx11GkLDUB
17906162950866144,I wonder if she knows about the tens of thousands of black and brown children who died at the hands of this company,iguanodon_queen,1623602526,0,0,False,COx11GkLDUB
17923269220640573,I wonder if she knows about the tens of thousands of black and brown children who died at the hands of this company,iguanodon_queen,1623608584,0,0,False,COx11GkLDUB
17898225005249561,🇮🇷🇮🇷,m.habibinia7,1630932724,1,0,False,CTev92-jXIT
17901079577209097,So good!,foodiesof_cakewalk,1630933942,1,0,False,CTev92-jXIT
17992843717372310,😍😍😍,brunosingu,1630934022,1,0,False,CTev92-jXIT
17888102153395241,Please check your messages,sibaatsea,1630934367,0,0,False,CTev92-jXIT
17898879902142874,#plasticfree #plastictrash #plasticpollution,godloverobert,1630934411,0,0,False,CTev92-jXIT
17867170718331141,STOP support Lukashenko!!!😤,anastasiyakryvets,1615750076,1,0,False,CMPGOe2giA9
17879887028123439,🙏🙏🙏🙏🙏🙏,anastasiya_beauty_mk,1615754946,0,0,False,CMPGOe2giA9
17946325351440484,Жыве Беларусь,vlada_odinets,1615758834,1,0,False,CMPGOe2giA9
17860384871500847,Free for Belarusian people,__domestos__,1615762321,0,0,False,CMPGOe2giA9
17946174052442577,🤍❤️🤍,maksups,1615792775,0,0,False,CMPGOe2giA9
17860164848447624,"Please do not buy ads on Belarusian TV, do not support the dictatorship regime",alexeykoltakov,1615802720,0,0,False,CMPGOe2giA9
17924043181539183,STOP SUPPORTING VIOLENCE,4avtoby,1615804311,0,0,False,CMPGOe2giA9
17933683225490222,I refuse your products because you support the regime,gubernatorova_ira,1615820547,0,0,False,CMPGOe2giA9
17885396870267937,Factory manager!! Financial freedom!,1232yang,1621844641,0,0,False,CMPGOe2giA9
17928420778578248,❤️❤️❤️,chichips_fruit,1622279659,1,0,False,CPc5ERItv9r
17986257124364461,Driedfruit🔥🔥,chichips_fruit,1622279666,0,0,False,CPc5ERItv9r
17871525344509682,"but here in Brazil, Nestle is punishing the workers cutting of some benefits. Are you crazy? people in Brazil are just sufferint the worst with this pandemic and Nestle are not helping",fialberti,1622281209,8,0,False,CPc5ERItv9r
17853116966539289,NESTLE X BTS COLLAB PLZZZ,kim_taehaha,1622299630,0,1,False,CPc5ERItv9r
18133464961173963,You fund the Zionists,fahima_ax,1622301164,3,1,False,CPc5ERItv9r
17878339172479001,Bring back Viceversas,zing8447,1622339171,0,0,False,CPc5ERItv9r
17858742698540709,"I love her comments. I learnedchow to cook pretty late. However, my daughter who is 2.5 years old knows already how to cook and it's impressive. You can look at her profile and see😊",followinghersteps,1622343915,1,0,False,CPc5ERItv9r
17920068442662626,Well time to boycot,angelarresa,1622404093,3,0,False,CPc5ERItv9r
17932436197525128,Nestle are the equivalent to mosquitos and rats,ja_._.___,1622414953,1,0,False,CPc5ERItv9r
18128453587203633,Nothing would be better than seeing this company go under,mmercer4,1622434100,5,0,False,CPc5ERItv9r
18113621995222969,Где можно получить ваши промо-материалы? Я продаю мороженое Nestle.,jvntor,1622472581,0,2,False,CPc5ERItv9r
17991439348330232,Teri ma Di pudi,clapfornhsxx,1622485036,1,0,False,CPc5ERItv9r
17891921948155733,Why r u playing with people's health,irichasandhu,1622538231,1,0,False,CPc5ERItv9r
18230709274008596,I saw an article in which Nestle admitted that some of ur  food products will never be healthy what why then stop making it ur 70% products failed to meet the recognised definition of health what is wrong with u why r u playing with our lives many people don't know they think ur products r good and healthy its all fake u should stop doing this to us,irichasandhu,1622538485,3,1,False,CPc5ERItv9r
17886366509252376,Nestlé secoué par un document interne affirmant que 60 % de ses produits ne sont pas bons pour la santé #stopnestle 🤬🤬🤬🤬🤬,weareparis75,1622571172,0,0,False,CPc5ERItv9r
18110521015240978,RACIST COMPANY !,blazedabarbie,1622578390,1,0,False,CPc5ERItv9r
17994632812334625,Никогда не куплю вашу продукцию !! Пошли на*** из Беларуси!,minsk_for_you,1624730749,4,0,False,CQglE0Gg-VW
17921489299652347,Принципиально не буду покупать. Лицемеры.,prosto_zabralo_zapotelo,1624733987,5,0,False,CQglE0Gg-VW
17912359585770401,"your corporation is full of monsters and horrible people, corporations like this are the reason why the world is truly as bad as it is, you are pathetic and worthless",_michaelchandler_,1624743178,2,0,False,CQglE0Gg-VW
17860782662518018,Please stop financing the Belarusian dictatorship 🙏⚪🔴⚪,anna.kavalenka,1624799869,7,0,False,CQglE0Gg-VW
17853245180599509,Could you please send contacts in Kazakhstan,jamil.no,1624871187,0,0,False,CQglE0Gg-VW
18091551706269815,Could you please send contacts in Kazakhstan,jamil.no,1624871698,0,1,False,CQglE0Gg-VW
18233007697042362,Makes one thing that is kinda good for the environment.,christopher__flemm,1624892701,0,0,False,CQglE0Gg-VW
18122646232211454,Wunda poda punda 🖕,srihari.z.z,1624964154,0,0,False,CQglE0Gg-VW
18165143269149987,Free the slaves!,karen_fly,1624964373,2,0,False,CQglE0Gg-VW
17878868363496747,Free the slaves in Costa de Marfil 😢,karen_fly,1624964436,1,0,False,CQglE0Gg-VW
18236738944051791,There are slaves kinds collecting kakao,karen_fly,1624964481,2,0,False,CQglE0Gg-VW
17951951248466098,Wunda poda punda 🖕,srihari.z.z,1624965940,0,0,False,CQglE0Gg-VW
17937446836558357,Free the slaves in Costa de Marfil 😢,karen_fly,1624972051,3,0,False,CQglE0Gg-VW
18118985488222398,Can you please address the recent lawsuit?? Why would you fight for such unjust practices?,puellavalens,1624994744,2,5,False,CQglE0Gg-VW
17917138495814315,Bonjour je participe. FB story faits. J invite @@unesupermamanoupas,michelletauziede9,1625078405,0,0,False,CQglE0Gg-VW
17884668062339050,Bonjour @@sylvierochemey,michelletauziede9,1625167628,0,0,False,CQglE0Gg-VW
17925751639773204,This seems amazing 😍,food_is_love786,1631084854,0,2,False,CTjTTgvNFo_
17890245941466847,yummy 😋,for.chocolate,1631136790,1,0,False,CTjTTgvNFo_
17942132941576049,yommy 😋😋!,gentleman_2u,1631087255,1,0,False,CTjTTgvNFo_
17888794487431915,👏👏,atequilibrium,1631114904,1,0,False,CTjTTgvNFo_
18249595963035948,Faz bem 🙌🏆👏👏.,souzzadede5872,1631111510,0,0,False,CTjTTgvNFo_
17888895956461617,✌é show.,souzzadede5872,1631111464,0,0,False,CTjTTgvNFo_
17914158127982281,Do you guys still sell the bannana peeling ice cream?,thawvw,1631191342,0,0,False,CTjTTgvNFo_
17891609258355235,"Is E635 in your maggie vegan? Please stay true, I didn’t eat maggie since so many months because of this!",labhanshi__16,1631126080,0,0,False,CTjTTgvNFo_
18190593100141929,R u guys making ur product in a barn?,rhealicious_,1631159002,0,0,False,CTjTTgvNFo_
17921276866868845,"Wolna Białoruś!!!!! 🤍❤️🤍
🤍❤️🤍",karinamalina885,1631084961,0,0,False,CTjTTgvNFo_
18252429859063790,Why is your sparkling water not very fizzy?,veggie7c,1631103956,0,0,False,CTjTTgvNFo_
17866985732383257,I love your products 🙌 and your committment for a better and sustainable word 👏,fabio_luca_m,1616150716,3,8,False,CMmAxZZAdH2
17911082605661332,C,chamytobadass,1616153519,0,0,False,CMmAxZZAdH2
17918810785589062,I know where this company spend its time. This company buy ads in Belarusian TV so that Nestle is a sponsor for Belarusian dictatorship. STOP DO IT NOW!!! ⚪️🔴⚪️,borisovets_dasha,1616154561,25,1,False,CMmAxZZAdH2
18167851393097644,@nestle = 💩,eugene.3e,1616154633,5,0,False,CMmAxZZAdH2
18144873778086224,"Your products are very high quality and delicious. Please stop buying ads from Belarusian TV, you are sponsoring a dictator cue regime.",emelia1xx,1616165821,12,0,False,CMmAxZZAdH2
17881512866173763,"Hmm ... I wonder ...
Will enlightenment come  to the Nestle company about that :
until they sponsor dictator regime by the purchase of advertising on propoganda channel Lukashenko --> comments under the posts Instagram never disappear...",arturioshostak,1616166490,15,0,False,CMmAxZZAdH2
18204786175012920,"@nestle please, stop supporting the last dictator in Europe!
Be sure, Belarusian people will appreciate it 🤍✊✌️",lexydexy,1616179120,14,0,False,CMmAxZZAdH2
17895511186869340,👏👏,justwritekat,1616187416,1,0,False,CMmAxZZAdH2
17843699336554059,Нестле в автозак,pavel_raw,1616234075,10,0,False,CMmAxZZAdH2
17936650249477141,Go to meet the Belarusians - stop supporting the dictatorship regime!,aleksandr.nechk,1616265746,6,0,False,CMmAxZZAdH2
18185775016072796,🙌🙌,atbcomunicacoes,1616268452,1,0,False,CMmAxZZAdH2
17882135873153152,🤤😊🙏🏼,gonenfoodlab,1616299891,1,0,False,CMmAxZZAdH2
17930983321505875,More time on the dock,sagitaire_logistic,1616621756,0,0,False,CMmAxZZAdH2
17887332668090892,Stop buying Nestle. It supports the dictatorship,deti.tukituk_life,1616781051,3,0,False,CMmAxZZAdH2
17900243233872467,No Bielorussia people spend more time in prison. Please don't support Lukasenko,densvet1,1616800690,3,0,False,CMmAxZZAdH2
18061871872282035,"I spent a lot of time watching how dictator sends to jail, beats people in my country. And you give him money to do this. Thnx, nestle, we will never forget this.",d.pric_,1616833676,0,0,False,CMmAxZZAdH2
17898386854912072,Poxa Nestlé traz a tostitas de volta 😊,anapaulaamorah,1617759432,0,0,False,CMmAxZZAdH2
18202245712073124,Dislike,emmyacat,1618218635,0,0,False,CMmAxZZAdH2
17907821161804885,@nestle Ihr kennt auch nichts anderes außer Kinderarbeit und Misshandlung! Und das Alles nur für den meisten Profit...,schalenkow,1622326611,0,0,False,CMmAxZZAdH2
18113659069243870,Wow,nsk_kellapotha_,1625578416,1,0,False,CQ_L-jwNDRU
17918490619752597,@jeffluizsp,alisson_allan,1625580809,1,0,False,CQ_L-jwNDRU
17947960576496013,🤍❤️🤍,annastasies,1625586942,3,0,False,CQ_L-jwNDRU
17912436373867764,La veggie que vous avez goûté c’est une garden gourmet en fait @clementinelcx ? :),romainkdp,1625601503,0,0,False,CQ_L-jwNDRU
17913640087851344,Get to Ireland 🇮🇪,foodnewsireland,1625606710,0,0,False,CQ_L-jwNDRU
18119058985219478,🤍❤️🤍,sveta.pichkina,1625632188,1,0,False,CQ_L-jwNDRU
17961346690440720,🤍❤️🤍,sveta.pichkina,1625633020,1,0,False,CQ_L-jwNDRU
17888538251331228,@juliebrg,sophielmre,1625648039,0,0,False,CQ_L-jwNDRU
17909308369930876,@juliebrg,sophielmre,1625648051,0,2,False,CQ_L-jwNDRU
17918634676754718,🤤,cravincereal,1625757719,0,0,False,CQ_L-jwNDRU
17922928846833268,"Tell me this sir, I sell your product goods, the horse's kripya is sold, but you people do not give any beans, there is no other problem",kesarwani8827,1630489348,0,0,False,CQ_L-jwNDRU
17950437610512767,"👏 Great work, such an important cause!",indiciaworldwide,1630597502,2,1,False,CTUQlbZA9Ga
17915736952936848,Yum yum,adingababa,1630612417,2,0,False,CTUQlbZA9Ga
17916985303901698,❤️❤️❤️,tmarinabadlishah,1630667383,2,0,False,CTUQlbZA9Ga
17941643113583249,❤️👏,uvlamp.ee,1630589421,2,0,False,CTUQlbZA9Ga
17930550328670838,Looks yummy😋,_srinjayee_,1630689055,2,0,False,CTUQlbZA9Ga
17947624612496939,Komm lass Mal Wasser und Afrika klauen,tomenak,1630669066,3,0,False,CTUQlbZA9Ga
17886248567437810,😍Ñéstlé,haryanvi_utt,1630580406,1,0,False,CTUQlbZA9Ga
18171990007156979,si va iubesc foarte mult cerealele ma scuzati a fost o gluma prosta❤️😍😍😍💕💕😀😀😀🥺🥺🥺🥺🥺🥺,anisiahan,1630953104,0,0,False,CTUQlbZA9Ga
18176143261146962,"BUNA ZIUA,IMI CER SCUZE PENTRU COMENTARIUL DE MAI DEVREME(l am sters) VA ROG SA MA IERTATI A FOST O NEINTELEGERE",anisiahan,1630952764,0,1,False,CTUQlbZA9Ga
17915938981844802,Hi I'm carina Lacandazo from kalawaan Pasig I'm organizing community pantry here in ismar Kalawaan baka willing po kyo magdonate po? kht yung mga near expiry nyo product rescue ko nlng po.,carina.lacandazo,1630678429,0,0,False,CTUQlbZA9Ga
17931161494671330,@fionaskentzos,nestleanz,1630743503,1,0,False,CTUQlbZA9Ga
17893330613236254,Bonjour je participe 'FB Storys faits' J invite @@unesupermamanoupas. Merci beaucoup pour votre concours magnifique.,michelltauz,1630746532,0,0,False,CTUQlbZA9Ga
17915311564854931,🙌,souzzadede5872,1626363680,1,0,False,CRWlZeLt2RT
17931450229576913,Can u not just get all ur brands to take strides in climate action since ur one of the biggest reasons we’re in this mess,jackfinlayy,1626382372,6,3,False,CRWlZeLt2RT
17908277812887054,"Hola buenos días. 
Mi nombre es vanesa. 
Realice una compra el día 12 de mayo en el host sale . 
Compre una maquina de café y 4 pack de leche nido 3 para mi hijo. 
El punto es que ya estamos en julio y nunca recibí un mail o llamando o msj de ustedes diciéndome el porqué no tengo mis cosas. Las cosas que compré con debito y automáticamente me sacaron la plata y la tuvieron ustedes. Las cosas que compré en ese momento porque las quería y las leches las necesitaba. Bahh las necesito.  
Si no llamo para consulta sobre mi pedido ustedes nunca se iba hacer cargo. En realidad todavía no se hicieron cargo ya que todavía no recibí nada. Llamo entre 2 o 3 veces por semana para averiguar sobre MIS COSAS y siempre mienten.. dicen una cosa y hacen otra. No me dan un número De seguimiento..  no me dan una solución..
Estan constantemente diciéndome mentiras para conformarme... me dice te vamos a llamar y nunca se comunicaron. 
Me dice voy a seguir tu caso.. y no lo siguen.. me dicen disculpa por las molestias pero realmente no les importa. 
Me dicen me hoy averiguo y cuando tenga respuesta me comunico o te mando un mail. Y lo mismo de siempre nunca recibo nada de ustedes. 
Estoy ya creo que es un fraude .. una estafa.
Pido respuesta..
Pido mis cosas que compré y en ese momento gaste mi dinero . El cual hoy en dia no tengo nada de eso, ni mi dinero ni mis cosas. 
Pido solucion del caso. 
Quiero las leches.
Quiero la maquina de café. 
Quiero solamente que por favor me den una respuesta verdadera. 
Que me envíen las cosas o que por favor me den una dirección y las retiro yo . 
Hasta ese punto llegué en rogarles y hacerles el favor de ir yo a retirarlo... porque solamente quiero mis cosas. .",m_v_a_n_e_,1626526876,0,0,False,CRWlZeLt2RT
17879827754445271,What about the child slavery? Is that on the list as well,hunterillarooski,1626978228,7,1,False,CRWlZeLt2RT
17882758478503800,And what about your child slaves? Are you gonna help them too or just keep pushing chemicals and disease??,morgs.cornelius,1628116809,3,1,False,CRWlZeLt2RT
17979807481393547,"No youre not. You only value money,",itsmiaur,1628247503,3,0,False,CRWlZeLt2RT
17856881876583758,"Ya no confiamos en tus productos para darle a nuestros hijos, si el helado es propenso para dar cáncer no me imagino el resto de los productos",m_valencia27,1628810540,0,1,False,CRWlZeLt2RT
17923645636749762,@nestle you still are destroying our planet. Nothing you can say will make that any different.,_isaac.shortt__,1629228023,0,0,False,CRWlZeLt2RT
17886328631458496,😍,tl_delarue,1629651835,1,0,False,CRWlZeLt2RT
18099713761266929,😍,tl_delarue,1629651908,1,0,False,CRWlZeLt2RT
18179534938132774,😍,tl_delarue,1629651986,1,0,False,CRWlZeLt2RT
17917166104630820,💗,sefa_erdogan_6,1621610717,1,0,False,CPI9IRcrs7t
17886146960295843,🤢🤢🤢🤢 No more sales here,berriesandpearls,1621611715,4,0,False,CPI9IRcrs7t
17886449795224116,😍😍,nzlctn,1621612064,1,0,False,CPI9IRcrs7t
18077325055278758,Muito bom ✌,souzzadede5872,1621613544,1,0,False,CPI9IRcrs7t
17931410878522284,❤️❤️❤️,chichips_fruit,1621619416,1,0,False,CPI9IRcrs7t
17935680502523278,Yay Marta! Dessert together anytime,lizlovesfarms,1621621057,1,0,False,CPI9IRcrs7t
17898753332008405,"I thought the name means something like ""pull/build me up""? 🤔",nutritionmutti,1621622813,0,1,False,CPI9IRcrs7t
17862324767499509,❤️,re.ka108,1621628798,0,1,False,CPI9IRcrs7t
17923090255622871,👏👏,suhendar5667,1621633191,1,0,False,CPI9IRcrs7t
17875335410464204,"So many instagrame of marta donati, where is it official marta donati instagrame, by the way, nice to meet you all guys, me from Indonesia and one's of the products from nestle that i really like to drink is bear brand so make me healthy👍🏻",onggo_robin,1621644119,0,0,False,CPI9IRcrs7t
17982443824371021,Quindi?,de_tullio_ho.re.ca,1621749857,0,0,False,CPI9IRcrs7t
17914534996742360,Looks delicious!,daiseyannie,1621878447,1,0,False,CPI9IRcrs7t
17964785188414418,FREE 🇵🇸,karin_azzopardi,1622047529,0,0,False,CPI9IRcrs7t
17888890082243289,You actually don’t feature many brown people soooo we shouldn’t be surprised by your court argument right? You just like the taste or cacao on your lips. Don’t you? You all do,lucchia86,1624032109,0,0,False,CPI9IRcrs7t
17902261132885200,😍,_slametariwibowo,1621836656,1,0,False,CPPr6laNEHy
17935932292497175,❤️,i_sharikansari,1621838758,1,0,False,CPPr6laNEHy
17899351591924432,🔥🔥,ghahvebaz.shop,1621850597,1,0,False,CPPr6laNEHy
17873197373451760,👏👏,_baby.jenius,1621851629,1,0,False,CPPr6laNEHy
17846577848588888,#freepalestine,annam.private,1621856495,2,0,False,CPPr6laNEHy
17995075471344112,Free Africa,soerenanstz,1621860375,9,0,False,CPPr6laNEHy
17873944490435079,✌🙏,souzzadede5872,1621880856,1,0,False,CPPr6laNEHy
17871229103508526,bang milo kalengnya kurang gula 1 sdm lagi @skamulv,leotnadd,1621941972,0,1,False,CPPr6laNEHy
17895215423078308,Parar de comprarle a estas marcas TERR..OR..IST..AS QUE ESTÁN A FAVOR DE UN GEN...OCI..DIO EN PLENO SIGLO 21,soumiia_ht,1622010834,1,0,False,CPPr6laNEHy
17929395721577848,🇵🇸🇵🇸🇵🇸,soumiia_ht,1622010837,1,0,False,CPPr6laNEHy
17908787551871469,LIES,sammarram,1622137449,3,0,False,CPPr6laNEHy
17908397581888580,😍😍😍,mommy.cheche,1622634207,1,0,False,CPPr6laNEHy
17888182541320784,STOP THE PLASTIC POLLUTION,nidiaguri,1623939661,0,1,False,CPPr6laNEHy
17880562064310862,Healthier for kids? What about child labor,cat.phil,1624032902,3,0,False,CPPr6laNEHy
17904975349953391,How about helping the children in Africa?,catchsirrah,1624049416,1,0,False,CPPr6laNEHy
18236108470006926,Did you know? Kids who aren’t forced into slavery build healthier habits???,anabensonn,1624060499,0,2,False,CPPr6laNEHy
17924286697635156,Little bit hypocritical for a company that runs secret waste dumps and want to monetize water springs. Shame shame,markerys_targaryen,1624279694,0,0,False,CPPr6laNEHy
17877418088425147,Little bit hypocritical for a company that runs secret waste dumps and want to monetize water springs. Shame shame,markerys_targaryen,1624279710,0,0,False,CPPr6laNEHy
17876715551349559,Best coffe from the best company!!,renatocaporrino,1620656360,2,3,False,COsguEXI-jK
18130660636170283,"Nestle your coffee nescafe is the best selected coffee in the world, well done for your hard work for all to be available quality of products and the life we live and of course for a better future!👏",boban01,1620656481,2,0,False,COsguEXI-jK
17972012680382171,@nestle is NOT VEGAN. They love palm oil and palm oil is not vegan! You’re disgusting @nestle,honkytonkguidette,1620659234,7,3,False,COsguEXI-jK
18108430969241029,Thank you nestle for giving us the best products!,fuezi2002,1620723607,0,1,False,COsguEXI-jK
17902481857847574,@nestle you are racists,aklimarug,1620734509,0,0,False,COsguEXI-jK
17887857248096404,Parem de testar em animais.,sarafonseca_costa_,1620735535,0,0,False,COsguEXI-jK
17924954515601156,@@roselolo73,michelltauz,1620748297,0,0,False,COsguEXI-jK
17883961292248833,Since y’all can’t see my message I found wood chips in my ice cream check your dm’s,tiktok_memes112,1620852346,0,1,False,COsguEXI-jK
17907271771857144,🇵🇸🇵🇸🇵🇸🇵🇸,naimachebli1993,1621085944,0,0,False,COsguEXI-jK
17998733782328487,🇵🇸🇵🇸🇵🇸🇵🇸,amienadamon,1621163577,0,0,False,COsguEXI-jK
17964001258389269,"Please stop advertising on Belarusian tv! You can choose other platforms. Tv is supporting dictatorship, money you pay tv are used to fight against people. #standwithbelarus",hanna_shot,1615932928,7,0,False,CMekqVMg8Dj
